id,seed_mass_g
Chardinia_orientalis,8.1
Chascanum_hildebrandtii,2.76
Chascanum_laetum,3.39
Chascanum_latifolium,22.57
Chascanum_marrubiifolium,1.07
Chasmanthe_aethiopica,46.57
Chasmanthe_bicolor,83.21
Chasmanthium_latifolium,5.19
Chasmanthium_laxum,1.24
Chasmopodium_caudatum,12.49
Chassalia_bojeri,8.87
Cheiranthera_alternifolia,0.64
Cheiranthus_virescens,1.25
Cheiridopsis_caroli-schmidtii,0.147
Cheiridopsis_cigarettifera,0.05
Cheiridopsis_namaquensis,0.06
Cheiridopsis_robusta,0.12
Cheiridopsis_verrucosa,97.48
Chelidonium_majus,0.74
Chelone_barbata,2.6
Chelone_glabra,0.503
Chenopodium_album,0.6
Chenopodium_ambrosioides,0.7
Chenopodium_auricomum,0.44
Chenopodium_berlandieri,0.69
Chenopodium_berlandieri,1.63
Chenopodium_bonus-henricus,1.73
Chenopodium_botrys,0.2
Chenopodium_bushianum,1.45
Chenopodium_californicum,2.644
Chenopodium_capitatum,0.24
Chenopodium_carinatum,0.07
Chenopodium_chenopodioides,0.18
Chenopodium_cristatum,0.32
Chenopodium_desertorum,0.361
Chenopodium_desertorum,0.91
Chenopodium_ficifolium,0.34
Chenopodium_foetidum,0.25
Chenopodium_foliosum,0.6
Chenopodium_fremontii,0.39
Chenopodium_giganteum,0.72
Chenopodium_gigantospermum,1
Chenopodium_glaucum,0.23
Chenopodium_glaucum,0.5
Chenopodium_glomulifera,0.03
Chenopodium_hybridum,1.69
Chenopodium_kalpari,0.09
Chenopodium_leptophyllum,0.5
Chenopodium_melanocarpum,0.22
Chenopodium_mucronatum,0.31
Chenopodium_murale,0.6
Chenopodium_nevadense,0.38
Chenopodium_opulifolium,0.6
Chenopodium_papulosum,0.24
Chenopodium_polyspermum,0.3
Chenopodium_procerum,0.35
Chenopodium_quinoa,1.9
Chenopodium_rhadinostachyum,0.07
Chenopodium_rubrum,0.2
Chenopodium_sanctaeclarae,1
Chenopodium_schraderianum,0.19
Chenopodium_simplex,2.36
Chenopodium_sosnowskyi,0.66
Chenopodium_sp.,3.5
Chenopodium_standleyanum,0.67
Chenopodium_strictum,0.32
Chenopodium_suecicum,1.03
Chenopodium_trigonum,0.4612
Chenopodium_truncatum,0.16
Chenopodium_urbicum,0.42
Chenopodium_vulvaria,0.46
Chiliotrichum_diffusum,1.12
Chilopsis_linearis,8.117
Chilopsis_linearis,8.4
Chilopsis_linearis,8.41
Chimaphila_menziesii,0.002
Chimonanthus_praecox,127.5
Chiococca_alba,14.63
Chiococca_bermudiana,5.83
Chionanthus_axillaris,421
Chionanthus_virginica,462.03
Chionochloa_australis,2.79
Chionochloa_bromoides,3.24
Chionochloa_cheesemanii,1.57
Chionochloa_conspicua,0.73
Chionochloa_crassiuscula,0.96
Chionochloa_flavescens,0.86
Chionochloa_flavicans,0.58
Chionochloa_frigida,1.261
Chionochloa_juncea,2.93
Chionochloa_macra,1.4
Chionochloa_oreophila,0.44
Chionochloa_pallens,1
Chionochloa_rigida,0.92
Chionochloa_rubra,0.73
Chionochloa_rubra,0.9
Chionochloa_spiralis,0.81
Chionochloa_teretifolia,0.91
Chionogentias_muelleriana,0.32
Chironia_baccifera,0.64
Chironia_linoides,0.02
Chironia_palustris,0.05
Chisocheton_longistipitatus,3600
Chloranthus_erectus,2.16
Chloranthus_fortunei,0.98
Chloranthus_henryi,1.346
Chloranthus_japonicus,1.66
Chloranthus_serratus,0.853
Chloranthus_sessilifolius,2.104
Chloranthus_spicatus,2.178
Chloris_aristata,0.26
Chloris_barbata,0.22
Chloris_castilloniana,0.2
Chloris_cucullata,0.31
Chloris_divaricata,0.11
Chloris_gayana,0.3
Chloris_inflata,0.2
Chloris_lamproparia,0.81
Chloris_lobata,0.18
Chloris_pectinata,0.28
Chloris_pilosa,0.28
Chloris_retusa,0.13
Chloris_roxburghiana,0.1
Chloris_scariosa,2.188
Chloris_truncata,0.2
Chloris_ventricosa,0.47
Chloris_verticillata,0.31
Chloris_virgata,0.2
Chlorocardium_rodiei,35480
Chlorogalum_angustifolium,3.9
Chlorogalum_parviflorum,7.4
Chlorogalum_pomeridianum,7.01
Chlorogalum_pomeridianum,9.3
Chloroleucon_ebano,651.63
Chloroleucon_mangense,45
Chloroleucon_mangense,58
Chlorophora_tinctoria,3
Chlorophytum_comosum,2.25
Chlorophytum_cooperi,0.52
Chlorophytum_gallabatense,2.1
Chlorophytum_longipedunculatum,1.89
Chlorophytum_nidulans,0.89
Chlorophytum_pubiflorum,2.18
Chlorophytum_somaliense,2.64
Chlorophytum_viscosum,1.78
Chloroxylon_swietenia,19
Choerospondias_axillaris,2006
Chondrilla_juncea,0.49
Chondropetalum_ebracteatum,1.06
Chondropetalum_elephantinum,0.1
Chondropetalum_hookerianum,1.2
Chondropetalum_macrocarpum,13.3
Chondropetalum_microcarpum,20.5
Chondropetalum_mucronatum,3.6
Chondropetalum_tectorum,0.1
Chondrosum_hirsutum,0.74
Chondrosum_trifidum,0.2
Chordifex_chaunocoleus,1.18
Chordifex_isomorphus,0.95
Chordifex_leucoblepharus,0.7
Choretrum_glomeratum,26.99
Choretrum_spicatum,22.97
Chorisia_speciosa,141.18
Chorisiva_nevadensis,0.59
Choristylis_rhamnoides,0.06
Chorizandra_australis,6.32
Chorizandra_brevicornu,2.76
Chorizandra_cymbaria,3.25
Chorizandra_enodis,1.73
Chorizandra_fimbriata,0.38
Chorizandra_vaginata,4.75
Chorizandra_virgata,2.26
Chorizanthe_brevicornu,3.1
Chorizanthe_cuspidata,0.2
Chorizanthe_densa,1.69
Chorizanthe_diffusa,0.41
Chorizanthe_douglasii,0.52
Chorizanthe_fimbriata,2
Chorizanthe_frankenioides,3.36
Chorizanthe_membranacea,1.541
Chorizanthe_staticoides,0.436
Chorizema_carinatum,4.44
Chorizema_dicksoni,5.3
Chorizema_ilicifolium,2
Christiana_africana,52.22
Chromolaena_collina,0.22
Chromolaena_ivaefolia,0.08
Chromolaena_laevigata,0.29
Chromolaena_odorata,3.2
Chrozophora_obliqua,13.34
Chrozophora_oblongifolia,18.25
Chrozophora_tinctoria,14
Chrysactinia_mexicana,0.45
Chrysanthellum_indicum,0.45
Chrysanthemoides_incana,18.2
Chrysanthemoides_monilifera,11.6
Chrysanthemoides_monilifera,58.13
Chrysanthemoides_monilifera,94.17
Chrysanthemoides_monilifera,101.2
Chrysanthemoides_monilifera,119.37
Chrysanthemum_balsamita,0.2
Chrysanthemum_carinatum,2.7
Chrysanthemum_coronarium,2.1
Chrysanthemum_indicum,0.36
Chrysanthemum_leucanthemum,0.6
Chrysanthemum_maximum,0.83
Chrysanthemum_monilifera,9.3
Chrysanthemum_myconis,0.32
Chrysanthemum_oppositifolium,0.04
Chrysanthemum_parthenium,0.02
Chrysanthemum_roseum,1.57
Chrysanthemum_segetum,1.65
Chrysobalanus_icaco,3066.4
Chrysocephalum_apiculatum,0.08
Chrysocephalum_eremaeum,0.1
Chrysocephalum_pterochaetum,0.17
Chrysocephalum_semipapposum,0.06
Chrysochlamys_eclipes,89.8
Chrysochlamys_ulei,112.5
Chrysocoma_ciliata,0.21
Chrysocoma_coma-aurea,0.45
Chrysocoma_longifolia,0.2
Chrysocoma_tenuifolia,0.29
Chrysocoma_tenuifolia,0.31
Chrysolepis_chrysophylla,417.26
Chrysolepis_chrysophylla,493.33
Chrysolepis_sempervirens,221.996
Chrysophyllum_argenteum,236.5
Chrysophyllum_cainito,210
Chrysophyllum_gonocarpum,5670
Chrysophyllum_mexicanum,160
Chrysophyllum_pomiferum,1817
Chrysophyllum_sp.,2600
Chrysopogon_benthamianus,4.3
Chrysopogon_gryllus,2.4
Chrysopogon_setifolius,0.183
Chrysopsis_foliosa,0.8
Chrysopsis_mariana,0.74
Chrysosplenium_alternifolium,0.058
Chrysosplenium_americanum,0.149
Chrysosplenium_grayanum,0.04
Chrysosplenium_oppositifolium,0.1
Chrysothamnus_greenei,1.05
Chrysothamnus_humilis,0.62
Chrysothamnus_nauseosus,0.75
Chrysothamnus_nauseosus,0.83
Chrysothamnus_nauseosus,1.065
Chrysothamnus_paniculatus,0.914
Chrysothamnus_parryi,2.7
Chrysothamnus_viscidiflorus,1.21
Chrysothemis_friedrichsthaliana,0.053
Chthonocephalus_pseudevax,0.4
Chukrasia_tabularis,11
Cicendia_quadrangularis,0.008
Cicer_anatolicum,54.3
Cicer_arietinum,377.2
Cichorium_endivia,1.6
Cichorium_endivia,73.71
Cichorium_intybus,5.9
Cicuta_angustifolia,0.61
Cicuta_bulbifera,1.577
Cicuta_douglasii,3.3
Cicuta_maculata,2
Cicuta_mexicana,4.1
Cicuta_virosa,1.5
Cienfuegosia_digitata,10.27
Cimicifuga_racemosa,2.8
Cinchona_calisaya,0.3
Cinchona_officinalis,0.42
Cineraria_deltoidea,0.32
Cineraria_geifolia,0.67
Cineraria_hybrida,0.23
Cineraria_saxifraga,0.62
Cinna_arundinacea,0.52
Cinna_latifolia,0.08
Cinnamomum_burmanii,97.3
Cinnamomum_camphora,108
Cinnamomum_cassia,390
Cinnamomum_cecidodaphne,3.84
Cinnamomum_iners,262
Cinnamomum_laubatii,650
Cinnamomum_parthenoxylon,48.49
Cinnamomum_porrectum,33
Cinnamomum_subavenium,106
Cinnamomum_zeylanicum,568.2
Cionosicyos_excisus,122.37
Cionura_erecta,14.13
Cipadessa_baccifera,6.5
Circaea_alpina,0.307
Circaea_alpina,0.51
Circaea_lutetiana,2.3
Circaea_lutetiana,3.28
Circaea_quadrisulcata,2
Cirsium_acarna,7.9
Cirsium_acaule,4.19
Cirsium_acaulos,3.71
Cirsium_altissimum,4.65
Cirsium_andrewsii,4.462
Cirsium_arvense,1.3
Cirsium_brachycephalum,0.63
Cirsium_brevistylum,1.72
Cirsium_buchwaldii,3.64
Cirsium_bulgaricum,6.88
Cirsium_canescens,13.41
Cirsium_carolinianum,2.7
Cirsium_cymosum,10.14
Cirsium_discolor,5.66
Cirsium_dissectum,2.37
Cirsium_douglasii,3.132
Cirsium_drummondii,5.968
Cirsium_eatonii,5.16
Cirsium_echinus,2.26
Cirsium_eriophorum,11.6
Cirsium_helenioides,1.78
Cirsium_hydrophilum,4
Cirsium_megacephalum,6.7
Cirsium_mexicanum,5.27
Cirsium_mohavense,3.89
Cirsium_muticum,2.723
Cirsium_neomexicanum,5.47
Cirsium_occidentale,6.903
Cirsium_occidentale,10.13
Cirsium_occidentale,14.069
Cirsium_occidentale,14.479
Cirsium_osseticum,1.95
Cirsium_palustre,1.67
Cirsium_pannonicum,2.33
Cirsium_phyllocephalum,7.82
Cirsium_pumilum,3.754
Cirsium_quercetorum,7.39
Cirsium_scariosum,8.22
Cirsium_setosum,2.13
Cirsium_sp.,3.63
Cirsium_subniveum,8.7
Cirsium_tanakae,2.29
Cirsium_texanum,2.82
Cirsium_tuberosum,3.04
Cirsium_undulatum,4.9
Cirsium_undulatum,5.3
Cirsium_vulgare,2.9
Cissampelos_mucronata,13.76
Cissampelos_ovalifolia,11.9
Cissampelos_pareira,5.99
Cissampelos_torulosa,19.62
Cissus_alata,17.55
Cissus_antandroy,78.21
Cissus_antarctica,65.4
Cissus_aralioides,119.64
Cissus_cactiformis,47.85
Cissus_erosa,12.89
Cissus_floribunda,46.04
Cissus_hypoglauca,39.11
Cissus_microcarpa,75
Cissus_oblonga,56.52
Cissus_penninervis,66
Cissus_populnea,572.79
Cissus_pseudosicyoides,75
Cissus_quadrangularis,55.18
Cissus_quadrangularis,84.68
Cissus_repens,32
Cissus_rhodotricha,23.13
Cissus_rhodotricha,60.8
Cissus_rhombifolia,48
Cissus_rotundifolia,85.9
Cissus_senegalensis,54.98
Cissus_sicyoides,31
Cistanche_mongolica,0.04
Cistanche_phelypaea,0.06
Cistanche_salsa,0.03
Cistanche_tubulosa,0.07
Cistanthe_amarantoides,0.08
Cistanthe_celosioides,0.08
Cistanthe_cephalophora,0.05
Cistanthe_cymosa,0.1
Cistanthe_densiflora,0.14
Cistanthe_frigida,0.11
Cistanthe_grandiflora,0.25
Cistanthe_longiscapa,0.23
Cistanthe_umbellata,0.24
Cistus_albidus,1.11
Cistus_brevifolius,1.33
Cistus_clusii,32
Cistus_creticus,0.74
Cistus_crispus,0.42
Cistus_incanus,0.66
Cistus_incanus,1.06
Cistus_ladanifer,0.3
Cistus_laurifolius,1
Cistus_libanotis,24.28
Cistus_monspeliensis,0.91
Cistus_munbyi,1.03
Cistus_parviflorus,0.8
Cistus_populifolius,1.68
Cistus_salviifolius,1.1
Cistus_villosus,0.9
Citharexylum_affine,27
Citharexylum_berlandieri,40.095
Citharexylum_fruticosum,135.63
Citharexylum_pauciflorum,25.41
Citharexylum_poeppigii,27
Citharexylum_tetramerum,29.17
Citronella_smythii,310
Citropsis_daweana,125.48
Citrullus_colocynthis,40.9
Citrullus_ecirrhosus,60.05
Citrullus_lanatus,85
Citrullus_rehmii,41.75
Citrullus_vulgaris,70.9
Citrus_aurantifolia,77.82
Citrus_aurantium,211.09
Citrus_citrange,192.31
Citrus_garrawayi,22.9
Citrus_grandis,163.93
Citrus_limon,118.04
Citrus_nobilis,236.41
Citrus_reticulata,55.31
Citrus_sinensis,30.59
Citrus_sinensis,118.04
Citrus_trifoliata,140.85
Cladium_californicum,2.79
Cladium_jamaicense,2.4
Cladium_mariscoides,3.11
Cladium_mariscus,2.2
Cladium_mariscus,2.61
Cladium_procerum,1.43
Cladochaeta_candidissima,0.52
Cladoraphis_cyperoides,1.02
Cladrastis_lutea,39
Clappertonia_ficifolia,1.61
Clarisia_biflora,690
Clarisia_biflora,2600
Clarisia_ilicifolia,795
Clarisia_racemosa,2500
Clarkia_amoena,0.351
Clarkia_amoena,0.4
Clarkia_amoena,0.431
Clarkia_biloba,0.154
Clarkia_biloba,0.183
Clarkia_bottae,0.141
Clarkia_breweri,0.333
Clarkia_concinna,0.282
Clarkia_cylindrica,0.202
Clarkia_davyi,0.287
Clarkia_delicata,0.12
Clarkia_dudleyana,0.206
Clarkia_elegans,0.4
Clarkia_epilobioides,0.12
Clarkia_gracilis,0.431
Clarkia_lewisii,0.19
Clarkia_mildrediae,0.759
Clarkia_purpurea,0.12
Clarkia_purpurea,0.29
Clarkia_purpurea,0.7
Clarkia_rhomboidea,0.39
Clarkia_rubicunda,0.38
Clarkia_speciosa,0.192
Clarkia_tenella,0.19
Clarkia_tenella,0.34
Clarkia_unguiculata,0.32
Clarkia_virgata,0.464
Clarkia_williamsonii,0.531
Clarkia_xantiana,0.125
Clathrotropis_macrocarpa,34785
Clathrotropis_nitida,153
Clausena_anisata,78.78
Clausena_brevistyla,72
Clavija_elliptica,393
Clavija_tarapotana,357
Claytonia_exigua,0.456
Claytonia_gypsophiloides,0.639
Claytonia_lanceolata,1.11
Claytonia_nevadensis,0.875
Claytonia_parviflora,0.215
Claytonia_perfoliata,0.79
Claytonia_perfoliata,0.9
Claytonia_rubra,0.289
Claytonia_sibirica,1.23
Claytonia_virginica,1.223
Cleistocalyx_operculatus,94.5
Clematis_afoliata,1.68
Clematis_alpina,3.54
Clematis_apiifolia,2.09
Clematis_aristata,0.29
Clematis_aristata,3.85
Clematis_barbellata,1.68
Clematis_brachiata,1.69
Clematis_chrysocarpa,4.56
Clematis_cirrhosa,3.28
Clematis_columbiana,5.33
Clematis_decipiens,3.42
Clematis_dioica,1.99
Clematis_drummondii,2.07
Clematis_flammula,10.2
Clematis_foetida,1.5
Clematis_glauca,1.09
Clematis_glycinoides,1.87
Clematis_hirsuta,2
Clematis_ibarensis,2.48
Clematis_ladakhiana,0.63
Clematis_lasiantha,3.9
Clematis_ligusticifolia,2.61
Clematis_microphylla,2.67
Clematis_occidentalis,3.46
Clematis_orientalis,1.1
Clematis_paniculata,6.4
Clematis_pauciflora,5.33
Clematis_pickeringii,1.44
Clematis_pimpinellifolia,1.87
Clematis_pitcheri,19.22
Clematis_recta,9.9
Clematis_simensis,2
Clematis_songarica,1.45
Clematis_terniflora,5.24
Clematis_texensis,21.79
Clematis_verticillaris,7.08
Clematis_virginiana,3
Clematis_vitalba,2.3
Clematis_viticella,18.9
Clematopsis_scabiosifolia,9.41
Cleome_africana,2.71
Cleome_amblyocarpa,2.97
Cleome_angustifolia,0.94
Cleome_angustifolia,1.43
Cleome_arabica,1.7
Cleome_brachycarpa,0.16
Cleome_carnosa,0.12
Cleome_chilensis,2.43
Cleome_densifolia,2
Cleome_diandra,0.9
Cleome_droserifolia,0.14
Cleome_foliosa,0.19
Cleome_foliosa,0.19
Cleome_foliosa,0.2
Cleome_foliosa,0.29
Cleome_gynandra,0.9
Cleome_hirta,3.99
Cleome_kalachariensis,0.46
Cleome_laburnifolia,0.43
Cleome_lutea,3.1
Cleome_macrophylla,2.42
Cleome_monophylla,1.79
Cleome_paradoxa,1.01
Cleome_pilosa,1.9
Cleome_polyanthera,0.2
Cleome_pungens,1.82
Cleome_quinquenervia,0.11
Cleome_rubella,1.36
Cleome_schweinfurthii,1.7
Cleome_serrulata,6.1
Cleome_sonorae,6
Cleome_spinosa,2
Cleome_suffruticosa,0.2
Cleome_tenuis,0.96
Cleome_tenuis,1.8
Cleome_usambarica,0.86
Cleome_viscosa,2.4
Cleomella_obtusifolia,1.826
Cleomella_palmerana,2.61
Cleonia_lusitanica,0.8
Cleretum_herrei,0.75
Cleretum_papulosum,0.56
Clerodendrum_bungei,71.98
Clerodendrum_capitatum,165.81
Clerodendrum_cephalanthum,100
Clerodendrum_cyrtophyllum,36.23
Clerodendrum_glabrum,76.27
Clerodendrum_globosum,21.03
Clerodendrum_humberti,14.79
Clerodendrum_infortunatum,44.44
Clerodendrum_involucratum,25.71
Clerodendrum_laevifolium,340
Clerodendrum_mandarinorum,48.43
Clerodendrum_polycephalum,64.85
Clerodendrum_trichotomum,55.4
Clerodendrum_villosum,26
Clethra_alnifolia,0.14
Clethra_barbinervis,0.1
Clianthus_puniceus,6.8
Clidemia_capitata,0.15
Clidemia_capitella,0.02
Clidemia_capitellata,0.03
Clidemia_dentata,0.02
Clidemia_hirta,0.03
Clidemia_octona,0.01
Clidemia_septuplinervia,0.02
Cliffortia_burgersii,8.66
Cliffortia_hirta,1.51
Clinopodium_acinos,1.37
Clinopodium_ascendens,0.39
Clinopodium_calamintha,0.3
Clinopodium_gilliesii,0.38
Clinopodium_graveolens,0.63
Clinopodium_menthifolium,0.41
Clinopodium_vulgare,0.4
Clintonia_andrewsiana,5.8
Clintonia_udensis,2.89
Clintonia_uniflora,4.82
Clitoria_amazonum,83
Clitoria_javitensis,483
Clitoria_lasciva,52.56
Clitoria_ternatea,50.6
Clusia_grandiflora,10
Clusia_panapanari,5.3
Clusia_pusilla,4.89
Clusia_spathulaefolia,4.8
Clutia_abyssinica,6.1
Clutia_affinis,6.1
Clutia_paxii,3.36
Clutia_pulchella,3.08
Cneoridium_dumosum,45
Cnicus_benedictus,18.9
Cnidium_cnidiifolium,3.33
Cnidoscolus_angustidens,51
Cnidoscolus_elasticus,787
Cnidoscolus_multilobus,80
Cnidoscolus_tubulosus,1105
Cnidoscolus_urens,234.45
Cobaea_scandens,72.3
Coccinia_adoensis,8.12
Coccinia_grandiflora,7.2
Coccinia_grandis,12.46
Coccinia_quinqueloba,20.12
Coccinia_rehmannii,37.96
Coccinia_sessilifolia,28.09
Coccinia_trilobata,17.61
Coccoloba_barbadensis,29.1
Coccoloba_hondurensis,80
Coccoloba_lehmanni,150
Coccoloba_microstachya,37
Coccoloba_mollis,283
Coccoloba_uvifera,855
Cocculus_carolinus,25.1
Cocculus_diversifolius,23.57
Cocculus_hirsutus,10.24
Cocculus_pendulus,18.18
Cocculus_trilobus,65.97
Cochlearia_anglica,1.31
Cochlearia_danica,0.27
Cochlearia_officinalis,0.52
Cochlearia_officinalis,0.54
Cochlearia_pyrenaica,0.69
Cochlospermum_fraseri,36.47
Cochlospermum_gillivraei,36.85
Cochlospermum_gossypium,74.63
Cochlospermum_gregorii,45.18
Cochlospermum_planchoni,37.83
Cochlospermum_religiosum,125.8
Cochlospermum_tinctorum,24.33
Cochlospermum_vitifolium,27
Cocos_campestris,1493
Cocos_nucifera,576800
Codariocalyx_gyroides,4
Codiaeum_variegatum,29
Codon_royeni,1.4
Codon_royenii,1.71
Codon_schenckii,1.74
Codonocarpus_cotinifolius,2.5
Codonocarpus_pyramidalis,6.14
Codonopsis_clematidea,0.55
Coelocarpum_madagascariense,6.02
Coelocarpum_swinglei,3.33
Coelorachis_cylindrica,8.72
Coelospermum_paniculatum,16.99
Coffea_arabica,188.3
Coffea_canephora,142.4
Coffea_commersoniana,33.14
Coffea_congensis,141.4
Coffea_dewevrei,252.6
Coffea_humbertii,160.03
Coffea_liberica,440
Coffea_perrieri,74.21
Coffea_racemosa,41.7
Coincya_monensis,1.1
Coix_lacryma-jobi,129.7
Cojoba_arborea,850
Cola_acuminata,20000
Cola_lizae,4760
Cola_mossambicensis,524.1
Colchicum_autumnale,6.47
Coldenia_procumbens,4.34
Coleochloa_setifera,0.94
Coleogyne_ramosissima,20.78
Coleonema_pulchellum,1.8
Colladonia_crenata,16.5
Colliguaja_integerrima,274.7
Colliguaja_odorifera,100.62
Collinsia_concolor,0.88
Collinsia_corymbosa,1.154
Collinsia_heterophylla,0.8
Collinsia_heterophylla,1.1
Collinsia_linearis,2.66
Collinsia_parryi,0.92
Collinsia_parviflora,2
Collinsia_rattanii,0.932
Collinsia_sparsiflora,0.714
Collinsia_tinctoria,1.8
Collinsia_torreyi,2.295
Collinsia_verna,3.2
Collomia_biflora,3.63
Collomia_diversifolia,1.222
Collomia_grandiflora,3.48
Collomia_heterophylla,0.274
Collomia_linearis,1.45
Collomia_tinctoria,2.863
Collomia_tracyi,4.084
Collospermum_hastatum,0.52
Colobanthus_quitensis,0.1
Colophospermum_mopane,516.23
Colpoon_compressum,308.85
Colubrina_alluaudii,13.47
Colubrina_arborescens,13.76
Colubrina_asiatica,26.7
Colubrina_decipiens,20.29
Colubrina_ferruginosa,40
Colubrina_glomerata,12.96
Colubrina_greggii,39.25
Colubrina_macrocarpa,65.13
Colubrina_texensis,48.6
Colubrina_triflora,11.14
Colutea_abyssinica,13.1
Colutea_arborescens,15.8
Colutea_cilicica,17.7
Colutea_delavayi,4.17
Colutea_istria,21.93
Colutea_orientalis,13.18
Colutea_paulsenii,14.84
Colvillea_racemosa,476.21
Comandra_elegans,51.71
Comandra_pallida,140
Comandra_umbellata,89.122
Comarostaphylis_diversifolia,6.78
Comarostaphylis_diversifolia,17
Comarostaphylis_polifolia,50.14
Comarostaphylis_polifolia,55.22
Comarum_palustre,0.43
Comarum_salesovianum,0.57
Combretum_aculeatum,57.14
Combretum_albiflorum,8.77
Combretum_albopunctatum,85.56
Combretum_apiculatum,170.87
Combretum_celastroides,26.08
Combretum_coccineum,25.42
Combretum_collinum,86.14
Combretum_collinum,730.2
Combretum_collinum,792.44
Combretum_collinum,856.8
Combretum_collinum,863.12
Combretum_collinum,1045.76
Combretum_decaryi,143.89
Combretum_elaeagnoides,239.25
Combretum_erythrophyllum,42.67
Combretum_exalatum,1222.92
Combretum_fragrans,97.57
Combretum_glutinosum,83.43
Combretum_hereroense,39.82
Combretum_hereroense,59.08
Combretum_hereroense,66.64
Combretum_hereroense,74.38
Combretum_hereroense,93.56
Combretum_imberbe,66.11
Combretum_kraussii,19.09
Combretum_meridionalis,153.73
Combretum_micranthum,27.2
Combretum_mkuzense,326.31
Combretum_moggii,204.91
Combretum_molle,89.59
Combretum_mossambicense,120.91
Combretum_nigricans,72.97
Combretum_nigricans,210.32
Combretum_nioroense,25.1
Combretum_padoides,30.84
Combretum_paniculatum,33.4
Combretum_paniculatum,34.01
Combretum_pentagonum,2574.24
Combretum_psidioides,135.27
Combretum_racemosum,14.95
Combretum_rotundifolium,430
Combretum_schumannii,130.24
Combretum_vendae,56.8
Combretum_villosum,9.55
Combretum_wattii,226
Combretum_zeyheri,964
Comesperma_ericinum,1.037
Comesperma_scoparium,1.42
Cometes_abyssinica,16.7
Commelina_cecilae,1.64
Commelina_communis,8.48
Commelina_erecta,11.47
Commelina_forskalaei,2.5
Commersonia_bartramia,6
Commersonia_fraseri,6.06
Commersonia_viscidula,5.15
Commicarpus_pilosus,13.88
Commicarpus_plumbagineus,10.73
Commicarpus_scandens,6.48
Commicarpus_squarrosus,3.99
Commidendrum_robustum,0.8
Commidendrum_rugosum,0.51
Commiphora_africana,23.25
Commiphora_africana,109.15
Commiphora_africana,125
Commiphora_anacardiifolia,144.85
Commiphora_angolensis,55.7
Commiphora_baluensis,85.79
Commiphora_caerulea,72.74
Commiphora_glandulosa,73.91
Commiphora_habessinica,48.32
Commiphora_harveyi,87.54
Commiphora_holtziana,52.03
Commiphora_incisa,29.48
Commiphora_kraeuseliana,616.08
Commiphora_mafaidoha,580.72
Commiphora_mollis,228.7
Commiphora_multijuga,230.21
Commiphora_orbicularis,120.92
Commiphora_pervilleana,112.89
Commiphora_pyracanthoides,62.31
Commiphora_saxicola,64.68
Commiphora_schimperi,124.96
